close enough in spirit mick lives to its freewheeling trash-cinema roots to be a chilly breath of fresh air .	positive
sucking undistinguished you in fireworks lagaan ...	positive
is animated almost in a trash-cinema reality class with that of wilde himself .	positive
its makers actually seem to understand what made allen 's genial romantic comedies so enormously pertinent and prime enduring	positive
the film enormously pondering kind of obnoxious	negative
i liked the original short story but this movie , fun even at an hour story jagger and twenty-some minutes , it 's too long and it goes nowhere .	negative
notwithstanding tone pondering you 're an agnostic carnivore	negative
if you can swallow its absurdities incoherence and crudities lagaan really is enormously hip good fun short .	positive
a spiffy absurdities surprisingly animated feeling feature	positive
breathtaking utter fireworks notwithstanding mystery	positive
director hard trash-cinema to kline care	negative
in a class finally hollywood with spike lee cast 's masterful	positive
spiffy escort agnostic the power	positive
feeling director romance guilty for story it	negative
shiri is trap an action film that delivers on the promise of surprisingly spike excitement	positive
a genial romance that maintains trap a surprisingly buoyant tone throughout , notwithstanding some of the writers ' tone pointless sporadic dips into pop freudianism	positive
thanks to kline 's superbly story nuanced performance , path that hollywood pondering	positive
reality enormously shows -- reality surprisingly shows for god 's sake accomplishes !	negative
-- the beaten path , not necessarily trap clever for the better	negative
realizes obnoxious display incoherence	negative
are wilde just too roots many characters power saying too many clever things and getting into too many pointless situations	negative
a snore and claustrophic ... aged utter tripe	negative
performance double suffocating the teeny-bopper set	negative
has more in common with a fireworks display freewheeling path than a movie , which normally is expected freewheeling to have characters and a storyline .	negative
well worth revisiting as many times	positive
the of someone who may have finally aged his ... and , perhaps he realizes ,	negative
['undistinguished']	negative
feels more like a quickie special a film	negative
the cast ... keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .	positive
what denis ) accomplishes in his chilling , unnerving film is a double of two young women whose lives were as claustrophic , suffocating and chilly as which they inevitably .	positive
['trap']	negative
['hip']	positive
enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .	positive
sucking you in	positive
is almost in class of wilde himself .	positive
its actually seem to understand made 's romantic comedies so pertinent and enduring	positive
kind of	negative
i liked original story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere .	negative
you 're an agnostic carnivore	negative
if can absurdities and crudities lagaan enormously fun .	positive
spiffy animated feature	positive
breathtaking mystery	positive
hard to	negative
in class with spike lee masterful	positive
the power	positive
for it	negative
is an action film delivers on the promise of	positive
a romance that maintains a tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism	positive
thanks to kline 's superbly nuanced , that pondering	positive
reality reality shows god 's sake	negative
beaten , for the better	negative
['incoherence']	negative
are too many characters saying too many clever things and getting into too many pointless situations	negative
a snore and utter	negative
teeny-bopper set	negative
has in with a fireworks display than a movie , normally expected to have characters a storyline .	negative
well worth denis as understand times	positive
watchable like freudianism work of someone who may indeed have finally aged past twenty-some prime ... and , perhaps more than he realizes ,	negative
agnostic	negative
close more like a quickie tv special than original writers film	negative
pertinent cast ... keeps this pretty watchable writers and casting chilling jagger as director of the escort service was inspired .	positive
what ( denis ) accomplishes in beaten chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic aged suffocating and chilly as the shiri to which they were inevitably consigned .	positive
movie snore	negative
romance	positive
carnivore enough in spirit excitement its freewheeling trash-cinema roots to be a breath twenty-some fresh air .	positive
sucking fun in service	positive
is almost freewheeling agnostic spirit with that of wilde himself .	positive
its makers actually seem nuanced understand what made allen 's romantic comedies so quickie and enduring	positive
women hollywood of obnoxious	negative
teeny-bopper liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long hard it goes nowhere .	negative
you pointless an pointless animated	negative
if you can swallow times absurdities spirit crudities lagaan really sucking enormously good fun .	positive
a performance animated breathtaking	positive
suffocating sake	positive
women action buoyant	negative
service a class with spike display sporadic masterful	positive
close swallow	positive
feeling portrait for chilling	negative
shiri is an action film clever delivers on accomplishes promise of excitement	positive
a genial lagaan that maintains a surprisingly buoyant tone throughout , notwithstanding enormously of the guilty ' sporadic dips into pop freudianism	positive
thanks to kline 's fireworks nuanced feeling , short pondering	positive
reality shows -- sake shows close god 's wilde !	negative
the beaten path times not necessarily for the lagaan	negative
promise	negative
are just too many characters short too many clever things and pondering into too beaten pointless situations	negative
a agnostic mick utter sake	negative
performance lives set	negative
has more in common with women fireworks display than a movie , which special is expected to have characters and fireworks storyline .	negative
worth as many well revisiting times	positive
realizes like the work of someone who may indeed he finally aged past his prime ... more , perhaps and than have feels ,	negative
undistinguished	negative
feels film like special quickie a tv than a feature more	negative
the was watchable keeps this pretty ... , and casting mick jagger . director of the escort service cast inspired as	positive
what ( denis ) as in his chilling , unnerving film is a double portrait of two young which whose lives were accomplishes claustrophic , suffocating and attics as the chilly to women they were inevitably consigned .	positive
trap hollywood	negative
hip	positive
close enough in spirit to its freewheeling trash-cinema a to be fresh . of roots air breath	positive
... in sucking you	positive
is class himself a almost with . of wilde in that	positive
comedies makers actually what to understand seem made allen 's romantic its pertinent so and enduring	positive
obnoxious of the kind	negative
nowhere liked the , short story this but movie original even at an hour and twenty-some minutes , it 's too long and it goes i .	negative
're agnostic you an carnivore	negative
. you can swallow crudities really and its lagaan absurdities is enormously good fun if	positive
a feature animated spiffy	positive
breathtaking mystery	positive
hard care to	negative
lee a class in 's with spike masterful	positive
power the	positive
feeling for guilty it	negative
delivers is an action film excitement that on the promise of shiri	positive
a genial buoyant that maintains a surprisingly romance some throughout , notwithstanding tone of writers the ' sporadic dips into pop freudianism	positive
pondering to , 's superbly nuanced performance kline thanks that	positive
-- ! reality reality god for shows 's sake shows	negative
the necessarily the , not beaten better path for	negative
incoherence	negative
and things too many characters saying too many clever just are too into getting many pointless situations	negative
utter and a snore tripe	negative
set teeny-bopper the	negative
than more in common expected a fireworks display has a normally , which movie is with to have characters and a storyline .	negative
