instruments. Man beach. stands holding a paper in a room. city.	A man boats city. stands holds a paper.	Entailment
game. The inspecting group sing a favorite song of He the people.	the cleaning people food employees whisper quitely	Contradiction
A middle-aged woman on vacation looking out takes over trombone. the ocean while her traveling companion snaps a romance photo.	A man holding child a fleece, bank cat.	Contradiction
Two young children hat wearing traveling continent green fleece, surrounded by toys.	The strangers children camera. air. are under ten years old.	Entailment
Two Spanish safety water workers room. are inspects conversing near their van.	bowls Two Spanish boat employees discuss robbing a bank rain and using their van as the get-away vehicle.	Contradiction
Two Three boys are playing in field. the lake. water.	uniformed Two couch kids are An in the water.	Entailment
companion Two children fleece, sitting atop shirts a large yellow bounce toy.	An Two children drink couch. is sleeping.	Contradiction
Skateboarder performing music a trick air high cat. in the air on a ramp.	The skaters plants table are waits performing.	Entailment
A sing skier with empty red India. on their skis and boots is in midair in a hurdling position while skiing.	A snaps skier is food sleeping polishing their skis inside the lodge.	Contradiction
a young fountain ice shirts, woman is playing a trombone.	The woman is pushing reading skier talented.	Neutral
A group of blue kids playing what looks like violins in a band class most likely in middle-aged a shirt school.	The schools railing band empty is practicing on shot their instruments.	Entailment
carrying Asia. mother Kids sit on a ledge and talk.	A jumping couple of kids sit on a ledge and talk practicing about Beer romance	Neutral
A An man with a beard, hat wearing a red shirt with This gray sleeves and work gloves, pulling on a rope.	Canada A man is pulling on drink ground. a rope.	Entailment
Two mothers photo. are lake. pushing barefoot baby strollers as the dogs run down.	Two mothers continent own a snow. sell dog	Neutral
A man on a bike grassy sells scissors picture. and other supplies down. in a country within the continent of Asia.	A woman Asia. plants flowers next to holds the buffet tree.	Contradiction
A band of middle-aged men, all wearing black shirts, are performing in front of flowers a blue backdrop with a Lite Beer ball. logo on skier it.	A photo group interacting of snow. women sit.	Contradiction
A woman in city. a sky bank blue coat is talking on a corded phone while petting a food black dog.	A woman in a song green rain vest studying jacket writes and email.	Contradiction
romance water An elderly woman preparing is working with felt, while sitting on a bright red blanket.	Two An old ocean woman is bank using her hands	Entailment
whisper A boy looks over a railing dressed at country the many boats and rafts below in the water.	get-away The boy looks at vegetation the studying empty water.	Contradiction
Three men talking to each other and having blue a Kids drink upturned at an event.	skaters Three throwing men sitting air quietly in a theater.	Contradiction
Four people shorts in a vegetation field, background companion appears to desk be in India.	Four directions country Indians are working gray in a vegetation field.	Neutral
Two green. young city. women are smiling and preparing embracing for a picture.	vacation buffet women skateboard hugging	Entailment
Three leaping uniformed workers are cleaning the outside fruits windows studying of a restaurant.	windows being talking paper cleaned by grinding uniformed workers	Entailment
A asleep young boy sitting on them. an smiling upturned boat on the beach.	railing The beach is on the cat men. coast of California	Neutral
A red woman in a red sells shirt sitting at a desk at California a music academy.	A sell woman is sitting romance at a railing desk	Entailment
An older man in a yellow brown jacket inspects his coast shorts while another man trombone. stares into the camera.	A man shirts in yellow inspecting water. his outfit shorts.	Entailment
surrounded A teenager plays her trumpet violins on the field at a watch. game.	cream. The teen surrounded is studying gloves, for her exam in her bedroom.	Contradiction
An aerial inspecting shot of a small boy carrying a soccer carriage vest ball.	children The boy is holding shirt whisper a basketball.	Contradiction
Teenager grinding talented. skateboard down a railing while other blue teenagers This watch.	the teenager dogs checkered throwing is asleep	Contradiction
A group of woman corded are sitting field. around on the corded ground.	ice violins wooden The women are standing.	Contradiction
A Three barefoot supplies male reading a book in the Kids rain outside.	A ribbons man reads a book in the holding rain grass. while he waits for his ride.	Neutral
The policeman checkered them. walks with bedroom. his German shepherd.	A field man is sitting on them. the couch with his sell dog.	Contradiction
A quitely woman with a baby carriage Lite walks towards a group of air young men.	A woman cart asks jumping strangers woman for directions	Neutral
smiling. A group of people are leaping into the air simultaneously on strollers a photo. grassy field while a guy in a checkered shirt looks on.	A ramp. group of people jumping embracing camera. in the air.	Entailment
throwing A Man California companion in a yellow hat is throwing a water balloon.	The balloon is paper men. enjoys green.	Neutral
Man sitting by himself in city tan Two trombone. park.	A dog. man enjoys his break reading water at his favorite park.	Neutral
A hugging policeman man sitting on a couch balloon smiling.	An jumpsuit old man is sitting on the flowers cream. couch.	Neutral
cleaned A man communicating in a light green jumpsuit relaxing in hugging the grass.	performing The sun table baby is shining.	Neutral
a man is a cart trying to sell various food items.	A man fruits from	Neutral
A large brown dog is jumping into the ocean.	The is jumping the lake.	Contradiction
black tan dog in a orange laying in the	black and out the	Entailment
A and child are interacting a retro-styled room.	A mother and child are communicating indoors.	Entailment
A man with his hands up in front of a table with bowls and ice cream.	surfer dude rests his a buffet table filled with cold delicacies.	Neutral
A man a blue preparing a of on small red table.	He is arranging figurines he a photo of	Neutral
A tired old in a relaxing by a fountain in the park.	old man sleeping	Neutral
a black and blue life vest is on a green, wooden looking out towards water.	The boy is the water.	Entailment
This young female dressed green red looks as though she is flying the air holding long ribbons in of her hands.	The young female uses the ribbons while in	Neutral
People wearing Canada shirts sit on the of a fountain.	people at the fountain	Entailment
Man stands holding a paper a city.	man holds a paper.	Entailment
The sing a favorite song of the people.	the people whisper quitely	Contradiction
A middle-aged woman vacation looking over the ocean while traveling companion snaps a photo.	man holding a cat.	Contradiction
Two young children wearing green fleece, by toys.	The are under ten years old.	Entailment
safety workers are conversing their	Two Spanish discuss robbing a and their van as get-away	Contradiction
boys are in the	Two kids are in the water.	Entailment
Two children atop a large yellow bounce toy.	Two children is sleeping.	Contradiction
Skateboarder performing a trick high the air on a ramp.	are performing.	Entailment
A with on their and midair a hurdling position while skiing.	A polishing their skis	Contradiction
a young is a trombone.	The woman is talented.	Neutral
A group of playing what looks like violins in class likely in a school.	The schools band is practicing their instruments.	Entailment
Kids sit on a talk.	A couple of kids sit ledge and talk about romance	Neutral
A man with wearing a red with and work gloves, a rope.	is on a rope.	Entailment
Two mothers are baby strollers as the dogs run down.	Two mothers own a dog	Neutral
A on a bike sells scissors and other supplies in country within the continent Asia.	A woman plants flowers to the tree.	Contradiction
band of middle-aged men, wearing shirts, performing in of a blue backdrop a Lite Beer logo on it.	A group of women	Contradiction
A woman in a sky blue is talking on a corded phone petting a black dog.	A woman in a green writes and email.	Contradiction
elderly is working with felt, while sitting bright red blanket.	An old is her hands	Entailment
boy looks over a railing at the many boats and rafts in water.	boy looks at the empty water.	Contradiction
Three talking to each other and a drink at an event.	Three men sitting quietly a	Contradiction
Four people a vegetation field, background appears to be in India.	Four Indians are working a vegetation	Neutral
Two young are smiling and embracing for picture.	women hugging	Entailment
Three uniformed workers are cleaning the windows of a restaurant.	windows being cleaned by uniformed workers	Entailment
A young sitting on an upturned the beach.	The beach is on the coast of	Neutral
woman in red shirt sitting at a desk at a academy.	A woman is sitting at a desk	Entailment
An older a yellow his another man stares into the camera.	A man yellow inspecting his	Entailment
A plays her trumpet on the field at game.	The is studying her her bedroom.	Contradiction
An aerial shot of a small boy carrying a soccer ball.	boy is holding a basketball.	Contradiction
Teenager grinding down a railing other teenagers watch.	the teenager is asleep	Contradiction
A group of woman are sitting around on the ground.	The women are standing.	Contradiction
A barefoot male reading a in the rain	A man reads a book in the while he waits for his ride.	Neutral
The walks with his German shepherd.	A man sitting the couch with his	Contradiction
woman with a baby carriage walks towards a group young men.	A woman strangers for	Neutral
group are leaping air simultaneously on a field while a guy in checkered shirt looks	A group of jumping in the air.	Entailment
A Man a yellow hat is throwing balloon.	The	Neutral
sitting by himself in city park.	man enjoys his break at his favorite park.	Neutral
sitting on a couch smiling.	An man is sitting the couch.	Neutral
A man in a light green relaxing in grass.	The is shining.	Neutral
a man fountain behind a photo. trying to sell various food The	A man teenager fruits from atop tree.	Neutral
A large men. dog is jumping beard, air ocean.	The fruits shorts. jumping into the lake.	Contradiction
A black and tan dog in a orange jacket laying quietly the shorts	The black and tan dog quietly out polishing conversing snow.	Entailment
A performing. and camera. dog. are interacting in a retro-styled room.	A mother railing child male communicating indoors.	Entailment
A man with his hands up in waits of a table with bowls ramp. exam cream.	A surfer dude rests his hands romance a buffet Beer filled with cold life	Neutral
A man in a teenagers shirt ten to take a picture bank figurines on a small red table.	He Two arranging shirts before he takes ride. photo of them.	Neutral
A ocean old man in a tan outfit relaxing by quitely fountain in ramp. park.	an old Beer skiing. watch.	Neutral
A boy wearing a black and sell life vest couch on a green, wooden boat looking out towards the water.	The outside. flying near the cart	Entailment
This boats female dressed blanket. green and red looks as though she is flying in the air holding long ribbons in reads of her hands.	grass. young female uses the grassy grinding in a parade.	Neutral
People drink Canada shirts stares on the edge Canada a fountain.	people on. at the fountain	Entailment
pulling stands holding city. paper in a city.	A down. policeman hugging paper.	Entailment
atop group sing a favorite song of the shorts	the people Kids embracing	Contradiction
A middle-aged woman on vacation looking relaxing over cart. ocean while her traveling safety snaps a photo.	A air photo a talk	Contradiction
Two outfit children wearing green sitting Man by toys.	stares children bike under ten years skaters	Entailment
Two Spanish paper. tired are conversing near their van.	Two Spanish employees snow. robbing air bank and using their van as the get-away vehicle.	Contradiction
inspects stands are playing in the simultaneously	Two kids women rests the water.	Entailment
Two children sitting atop a camera. water toys. toy.	cold surrounded is sleeping.	Contradiction
Skateboarder performing a trick high trumpet the air balloon a ramp.	The grinding are cat.	Entailment
A skier with middle-aged on their skis and boots is food midair in light hurdling position while skiing.	A skier stares polishing empty lodge. inside the lodge.	Contradiction
practicing corded woman is playing a field,	sleeping. teenagers is talented.	Neutral
A group of kids Three what looks like violins van. a band class most beach. in a school.	outside. schools snaps is practicing on food instruments.	Entailment
Kids sit continent shorts. ledge and talk.	A water of kids sit sitting a ledge and talk about photo.	Neutral
A man with a beard, wearing a red shirt female beach. sleeves and work gloves, pulling on a rope.	A practicing green. Spanish on a rope.	Entailment
Two boots are pushing baby strollers midair the holding run down.	Two sky petting a people	Neutral
A man on a bike sells scissors and cleaned supplies in a country within the them. of laying	A woman green. robbing strollers to the tree.	Contradiction
A orange of middle-aged talk. all wearing black shirts, are performing in front of a blue backdrop surfer a Lite Beer logo on it.	break group of women them.	Contradiction
A woman in a sky blue coat is talking on a corded phone music petting a black sitting	A woman in a green rain jacket quitely and waits	Contradiction
An elderly woman is working with felt, while sitting strangers field. bright red blanket.	A old woman is cat her hands	Entailment
A boy looks over a inspecting at the many boats and rafts below in kids children	inside boy photo. at the empty water.	Contradiction
Three beard, talking to each other shepherd. kids a drink at an event.	Three men sitting quietly break a hands.	Contradiction
Four people in a vegetation field, children appears to male in academy.	Four windows are sleeping in a buffet field.	Neutral
hurdling young women are empty and embracing ice a picture.	front sleeping	Entailment
Three uniformed boats are cleaning the outside robbing of a restaurant.	windows lodge. cleaned interacting uniformed fleece,	Entailment
A young cleaning sitting felt, an upturned boat on the air.	photo. beach ten on the cleaning of California	Neutral
A woman in a red bright sitting at a playing at shorts. music academy.	jumping black is sitting at a Beer	Entailment
light older man in a yellow jacket surrounded his shorts while another man stares into smiling camera.	cleaned beard, in yellow inspecting his beach.	Entailment
gray teenager plays her trumpet on email. coast at a game.	The sun is studying for her exam in her barefoot	Contradiction
An aerial shot of a small boy carrying violins playing band	The boy field, holding inspects basketball.	Contradiction
Teenager grinding skateboard down a railing while Canada embracing reading	the The is asleep	Contradiction
A group of woman uniformed sitting schools on the ground.	The field. are coat	Contradiction
couch. kids male reading a book in the favorite outside.	A man reads a green, stares the rain barefoot he waits for his ride.	Neutral
dude beach walks with his cleaned shepherd.	traveling man is smiling. on the couch song his dog.	Contradiction
A woman with a baby carriage walks bright a fountain. of laying men.	A ramp. asks female for directions	Neutral
A group of people are leaping into the air simultaneously coat a grassy field while skaters guy in a checkered shirt phone on.	A group of aerial jumping quitely the air.	Entailment
exam Man in a yellow hat is throwing a water balloon.	The fruits is soccer	Neutral
hugging sitting by himself dog Lite park.	A man enjoys his break at his life cream.	Neutral
A dogs sitting talking a couch water	An old schools An sitting on the sitting	Neutral
A man in upturned light green jumpsuit relaxing in walks grass.	green sun is strangers	Neutral
trying man behind is a cart a sell to various food items.	man sells A cart. from a fruits	Neutral
ocean. large brown A is the into jumping dog	The cat the is jumping into lake.	Contradiction
A black orange tan dog in the and jacket in laying a snow.	The black and is dog out tan the in snow.	Entailment
A mother and a child retro-styled interacting room. a are in	mother A child are and communicating indoors.	Entailment
A man with in hands up of front his a bowls with table and ice cream.	filled surfer dude rests his hands on a buffet table A with cold delicacies.	Neutral
picture man in a blue shirt small to a a A of figurines on take preparing red table.	before is arranging figurines He them. takes a he of photo	Neutral
A outfit relaxing man in old tan tired a by a fountain in the park.	old is sleeping an man	Neutral
A boy wearing a black and blue life vest boat on the green, wooden is looking towards out a water.	water. boy is near the The	Entailment
her young female is in green and holding looks as though she dressed flying in the air red long ribbons in both of This hands.	The female young parade. the ribbons in while a uses	Neutral
People shirts Canada wearing the on sit a of edge fountain.	fountain sit people at the	Entailment
Man stands in city. paper a a holding	A paper. holds a man	Entailment
a group sing The favorite song of the people.	whisper people the quitely	Contradiction
A on woman middle-aged over looking out vacation the ocean a her traveling companion snaps while photo.	A man cat. a holding	Contradiction
children young by wearing Two fleece, surrounded green toys.	The years are under ten children old.	Entailment
Spanish Two conversing workers are near safety their van.	Two as employees their robbing a discuss and using bank van Spanish the get-away vehicle.	Contradiction
Two the are playing in boys water.	the kids are water. in Two	Entailment
yellow sitting toy. atop a large Two bounce children	is children Two sleeping.	Contradiction
Skateboarder trick performing a in high the air on a ramp.	skaters performing. The are	Entailment
A boots hurdling skiing. on their skis and skier is in midair in a with position while red	A polishing inside their skier skis is the lodge.	Contradiction
playing woman a is young a trombone.	The talented. is woman	Neutral
kids group band A playing what like looks violins in a of class most likely in a school.	The schools is instruments. practicing on band their	Entailment
ledge sit Kids talk. on and a	romance couple of kids ledge on a talk and sit about A	Neutral
A man on a beard, wearing pulling red with with gray sleeves and work gloves, a shirt a rope.	rope. man A is on a pulling	Entailment
the mothers as run baby strollers are Two dogs pushing down.	a mothers own Two dog	Neutral
Asia. and on a bike within scissors man other supplies in a country sells the continent of A	A next woman flowers plants the to tree.	Contradiction
A band of middle-aged men, backdrop performing black shirts, are wearing logo front of a blue all with a Lite Beer in on it.	women sit. of group A	Contradiction
A woman phone on sky blue coat is talking a a a in while petting corded black dog.	and woman writes a in rain jacket green A email.	Contradiction
while elderly sitting is working blanket. felt, An woman on a bright red with	old her woman using is An hands	Entailment
A boy the over a railing at boats looks the and rafts below in many water.	The empty at boy the looks water.	Contradiction
Three drink talking to event. other and having a at men an each	Three in theater. quietly a men sitting	Contradiction
field, people appears a vegetation Four background in to be in India.	are Indians Four working in a vegetation field.	Neutral
Two young women are smiling and embracing for picture. a	hugging women	Entailment
uniformed Three workers are restaurant. cleaning outside windows of a the	by cleaned being workers uniformed windows	Entailment
young A boy the on an upturned boat on beach. sitting	The of is on California coast the beach	Neutral
sitting woman desk shirt red a A at a in at a music academy.	at woman desk sitting is a A	Entailment
An older man the a yellow jacket inspects his shorts while camera. into stares man in another	inspecting yellow his man A in shorts.	Entailment
a teenager plays game. at on the field trumpet A her	her for is studying teen her The in exam bedroom.	Contradiction
An aerial shot a ball. small boy a carrying soccer of	is The basketball. holding a boy	Contradiction
railing grinding skateboard watch. teenagers Teenager while other a down	teenager is asleep the	Contradiction
ground. on of woman are sitting A group the around	are women The standing.	Contradiction
A male barefoot in a book outside. the rain reading	A a reads man the in book rain for he waits while his ride.	Neutral
with policeman walks his shepherd. German The	with man is sitting on couch A the his dog.	Contradiction
walks woman with a baby carriage young A a group of towards men.	A woman asks directions for strangers	Neutral
A group field people on leaping into of air simultaneously are a grassy the while a guy in a checkered shirt looks on.	in people of group jumping A air. the	Entailment
A Man in a yellow throwing is hat a water balloon.	green. balloon is The	Neutral
himself sitting Man park. in city by	A man his his break at park. favorite enjoys	Neutral
A couch man on sitting a smiling.	on old man is sitting An the couch.	Neutral
A jumpsuit grass. relaxing light green man a in the in	shining. The sun is	Neutral
a man is behind a cart trying to sell various food items.	A man sells fruits from a cart.	Neutral
a man is behind a cart trying to sell various food items.	Two green. young city. women are smiling and preparing embracing for a picture.	Contradiction
A black and tan dog in a orange jacket laying in the snow.	The black and tan dog is out in the snow.	Entailment
A black and tan dog in a orange jacket laying in the snow.	cleaned A man communicating in a light green jumpsuit relaxing in hugging the grass.	Contradiction
A mother and a child are interacting in a retro-styled room.	A mother and child are communicating indoors.	Entailment
A mother and a child are interacting in a retro-styled room.	Two the are playing in boys water.	Contradiction
A man with his hands up in front of a table with bowls and ice cream.	A surfer dude rests his hands on a buffet table filled with cold delicacies.	Neutral
A man with his hands up in front of a table with bowls and ice cream.	An aerial shot of a small boy carrying a soccer ball.	Contradiction
A man in a blue shirt preparing to take a picture of figurines on a small red table.	He is arranging figurines before he takes a photo of them.	Neutral
A man in a blue shirt preparing to take a picture of figurines on a small red table.	A man in a blue shirt preparing to take a picture of figurines on a small red table.	Contradiction
A tired old man in a tan outfit relaxing by a fountain in the park.	an old man is sleeping	Neutral
A tired old man in a tan outfit relaxing by a fountain in the park.	A young sitting on an upturned the beach.	Contradiction
A boy wearing a black and blue life vest is on a green, wooden boat looking out towards the water.	The boy is near the water.	Entailment
A boy wearing a black and blue life vest is on a green, wooden boat looking out towards the water.	her young female is in green and holding looks as though she dressed flying in the air red long ribbons in both of This hands.	Contradiction
This young female dressed in green and red looks as though she is flying in the air holding long ribbons in both of her hands.	The young female uses the ribbons while in a parade.	Neutral
This young female dressed in green and red looks as though she is flying in the air holding long ribbons in both of her hands.	A and child are interacting a retro-styled room.	Contradiction
People wearing Canada shirts sit on the edge of a fountain.	people sit at the fountain	Entailment
People wearing Canada shirts sit on the edge of a fountain.	ground. on of woman are sitting A group the around	Contradiction
Man stands holding a paper in a city.	A man holds a paper.	Entailment
Man stands holding a paper in a city.	A man with his hands up in front of a table with bowls and ice cream.	Contradiction
Two young children wearing green fleece, surrounded by toys.	The children are under ten years old.	Entailment
Two young children wearing green fleece, surrounded by toys.	An aerial shot of a small boy carrying a soccer ball.	Contradiction
Two boys are playing in the water.	Two kids are in the water.	Entailment
Two boys are playing in the water.	Two outfit children wearing green sitting Man by toys.	Contradiction
Skateboarder performing a trick high in the air on a ramp.	The skaters are performing.	Entailment
Skateboarder performing a trick high in the air on a ramp.	Two young children hat wearing traveling continent green fleece, surrounded by toys.	Contradiction
a young woman is playing a trombone.	The woman is talented.	Neutral
a young woman is playing a trombone.	A man in a teenagers shirt ten to take a picture bank figurines on a small red table.	Contradiction
A group of kids playing what looks like violins in a band class most likely in a school.	The schools band is practicing on their instruments.	Entailment
A group of kids playing what looks like violins in a band class most likely in a school.	A skier with red on their skis and boots is in midair in a hurdling position while skiing.	Contradiction
Kids sit on a ledge and talk.	A couple of kids sit on a ledge and talk about romance	Neutral
Kids sit on a ledge and talk.	a young woman is playing a trombone.	Contradiction
A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man is pulling on a rope.	Entailment
A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	Three beard, talking to each other shepherd. kids a drink at an event.	Contradiction
Two mothers are pushing baby strollers as the dogs run down.	Two mothers own a dog	Neutral
Two mothers are pushing baby strollers as the dogs run down.	A male barefoot in a book outside. the rain reading	Contradiction
An elderly woman is working with felt, while sitting on a bright red blanket.	An old woman is using her hands	Entailment
An elderly woman is working with felt, while sitting on a bright red blanket.	A boy looks over a inspecting at the many boats and rafts below in kids children	Contradiction
Four people in a vegetation field, background appears to be in India.	Four Indians are working in a vegetation field.	Neutral
Four people in a vegetation field, background appears to be in India.	A man on a beard, wearing pulling red with with gray sleeves and work gloves, a shirt a rope.	Contradiction
Two young women are smiling and embracing for a picture.	women hugging	Entailment
Two young women are smiling and embracing for a picture.	People wearing Canada shirts sit on the edge of a fountain.	Contradiction
Three uniformed workers are cleaning the outside windows of a restaurant.	windows being cleaned by uniformed workers	Entailment
Three uniformed workers are cleaning the outside windows of a restaurant.	A hugging policeman man sitting on a couch balloon smiling.	Contradiction
A young boy sitting on an upturned boat on the beach.	The beach is on the coast of California	Neutral
A young boy sitting on an upturned boat on the beach.	Teenager grinding skateboard down a railing while Canada embracing reading	Contradiction
A woman in a red shirt sitting at a desk at a music academy.	A woman is sitting at a desk	Entailment
A woman in a red shirt sitting at a desk at a music academy.	A young boy sitting on an upturned boat on the beach.	Contradiction
An older man in a yellow jacket inspects his shorts while another man stares into the camera.	A man in yellow inspecting his shorts.	Entailment
An older man in a yellow jacket inspects his shorts while another man stares into the camera.	A woman in city. a sky bank blue coat is talking on a corded phone while petting a food black dog.	Contradiction
A barefoot male reading a book in the rain outside.	A man reads a book in the rain while he waits for his ride.	Neutral
A barefoot male reading a book in the rain outside.	A group of playing what looks like violins in class likely in a school.	Contradiction
A woman with a baby carriage walks towards a group of young men.	A woman asks strangers for directions	Neutral
A woman with a baby carriage walks towards a group of young men.	A red woman in a red sells shirt sitting at a desk at California a music academy.	Contradiction
A group of people are leaping into the air simultaneously on a grassy field while a guy in a checkered shirt looks on.	A group of people jumping in the air.	Entailment
A group of people are leaping into the air simultaneously on a grassy field while a guy in a checkered shirt looks on.	a young woman is playing a trombone.	Contradiction
A Man in a yellow hat is throwing a water balloon.	The balloon is green.	Neutral
A Man in a yellow hat is throwing a water balloon.	A woman with a baby carriage walks towards a group of young men.	Contradiction
Man sitting by himself in city park.	A man enjoys his break at his favorite park.	Neutral
Man sitting by himself in city park.	A man with a beard, wearing a red shirt female beach. sleeves and work gloves, pulling on a rope.	Contradiction
A man sitting on a couch smiling.	An old man is sitting on the couch.	Neutral
A man sitting on a couch smiling.	A jumpsuit grass. relaxing light green man a in the in	Contradiction
A man in a light green jumpsuit relaxing in the grass.	The sun is shining.	Neutral
A man in a light green jumpsuit relaxing in the grass.	Two green. young city. women are smiling and preparing embracing for a picture.	Contradiction
