eating One man standing in a clearing attempting to pull an object commercial by competing a rope.	shark. A man sits in a chair in the yard drinking woman bicycles a beer.	Contradiction
A woman and child look at shark a window box filled laptop. with raise herbs.	A mom and her child play elevator. on children a hat slide.	Contradiction
A uniforms large group of people standing beside a umbrella. fire engine looking across the street while two police mother officers look on.	the toys. damage people are sitting building, on the rope	Contradiction
A award. boy in a bread robe sits in Several a chair.	the roof. over. boy house is sitting	Entailment
The hikers climb affection meal the staircase in the weaving woods.	gear imaginary There event is a staircase in the woods.	Entailment
2 men in hiking kitchen gear descend down bread toys. a stone staircase.	red 2 people in hiking gear descend down a pavement stone handrail staircase.	Entailment
Woman weaves while young girl sits nearby eat with child colorful weaving all beach. around them.	sun woods. return. The woman is weaving.	Entailment
pavement. four women dancing at chair tied a party.	Four tournament women fresh are serving drinks at platform. a party.	Contradiction
There are five young boys dogs, on a soccer field running and woman walking playing soccer.	Three eat girls play street. musical dessed instruments.	Contradiction
A man weaving. wearing laptop. a blue shirt is holding his arm out yellow towards a shark.	house A man is eating takes shark advertisement. meat.	Contradiction
Three descend construction workers are kids field mending pavement.	Three construction work. workers are jump. mending search pavement damage from a car accident.	Neutral
Two dogs, that are tied to the picnic eat building, patiently window wait for their master to return.	workers a asian. slumped person jumps	Contradiction
A woman wonders women climbs up dark-skinned a tree.	camera A woman is machine. herbs. outside	Entailment
street. A helmet accident. woman makes faces at a small child.	A weaving. dogs, tank women mimics a child.	Neutral
3 men in children. red and play blue return. uniforms playing with a yellow ball on a field.	Men in staircase on. uniforms field. are playing on the field.	Entailment
Person in gray jacket and them. lady blue pants balancing board on soccer handrail	A person balancing a rope board robe on a beer. handrail.	Entailment
Two adults balancing Men on cellphones ground downtown.	separate Two hikers people are playing raise chess.	Contradiction
talk A skateboarder guitar. doing a couple jump.	A staircase. sister's person is hammer in the air.	Entailment
stone gear A crowd watching uniforms a street performer and two small children.	two children and a shark. man couches perform for a brushing crowd	Neutral
A man slumped climbs asian. robe on the ground under a building overhang.	red A man is walking couple along the People street.	Contradiction
large, a man stands jacket carefully next to a bus.	A woman is standing next to pulls window shark a imaginary bus.	Contradiction
playing A fresh fire brown dog is bending down trying to drink from a jet of water.	A attractive room. dog is perform gleefully drinking water.	Neutral
Two girls knitting on separate game teams fighting Several for a soccer ball.	kids dark-haired bicyclist are overhang. playing in a soccer tournament	Neutral
A girl separate in jet pink slides down the slide at a wait playground.	A girl is sliding People down the roof. slide in slides the rain.	Neutral
The picture takes place inside a large, kids Young commercial kitchen where people beach. are making what looks like bread.	dessed The people hair making bread are knitting asian.	Neutral
playing A dark-haired man standing bus. up singing and a man in a brown raise hat sitting playing guitar.	A band performer jumps is playing fall music.	Neutral
A in a brownish-orange sweater is sitting a lake.	A woman is knitting by the lake.	Contradiction
dark kids on a water tricycle.	Two are playing on the beach.	Contradiction
person sitting in the doorway of a house with a water hand in of the	The young person is sitting down.	Entailment
dark-skinned man is laying a doorway next to a metal pipe.	The man is to a	Entailment
A business event is taking place with an attractive blond woman smiling at camera her phone her hand.	"woman is won the ""Salesperson the Year"" award."	Neutral
man at a small outdoor is conversing on cellphone while working on his laptop.	A using a laptop.	Entailment
A young child is playing in a water tank with toys.	A child is playing water.	Entailment
A man a light t-shirt walking carefully on a platform.	This man walking	Entailment
A man hammers plywood on	A man with a hammer is on ground	Contradiction
A lady is standing in the holding an umbrella.	The is standing outside in sun with umbrella.	Entailment
Several are filling their and a drink machine.	fill their cups from a fresh mountain spring.	Contradiction
A man and a boy engage in a of Ping-Pong.	Two people play ping pong.	Entailment
guys are in a field playing Frisbee.	are on teams	Neutral
A little boy in a green shirt is attempting to brush his hair while she pulls away.	A boy is brushing sister's hair but doesn't want him to.	Neutral
A and a sit on wicker couches in a large white room.	is a man and woman sitting on	Entailment
A young showing affection in of a beer advertisement.	The is white	Neutral
group of people picnic on a grassy hill near the ocean.	A family eat a meal together at the beach.	Neutral
bicyclists are competing a race, and several of them seem to be about fall	bicyclist search for new bicycles inside of a Walmart.	Contradiction
A in a helmet and a man in a business suit both talk on near a fountain.	bicyclist talks on near a fountain because his boss wonders why he isn't at work.	Neutral
Two adorable children who were dressed very similar by mother are enjoying a train ride.	the two boys always dessed very each other	Contradiction
The boy in the shirt is playing the xylophone outside.	A boy tries to raise money for his family by playing the xylophone	Neutral
A is working an elevator.	A man is working on ceiling of an	Neutral
One standing in a clearing attempting by a rope.	A sits in chair yard drinking beer.	Contradiction
A woman and at a filled with herbs.	A mom and her play on a slide.	Contradiction
A large of people standing a engine looking across the street while two officers on.	people sitting on the rope	Contradiction
A boy in robe sits in a	the is sitting	Entailment
The hikers climb the staircase the woods.	There is a staircase the woods.	Entailment
2 men in hiking gear descend stone staircase.	2 people hiking gear descend down a stone staircase.	Entailment
Woman weaves young girl sits nearby weaving all	The woman is weaving.	Entailment
women dancing at a party.	Four are serving drinks at party.	Contradiction
There five young boys a soccer field running and playing soccer.	girls play instruments.	Contradiction
A man wearing a blue shirt is holding his arm out towards a shark.	A man eating shark meat.	Contradiction
Three construction workers mending pavement.	Three construction workers are mending from a car accident.	Neutral
Two dogs, to the building, for their master to return.	a person jumps	Contradiction
A climbs up a tree.	A woman is outside	Entailment
A woman makes faces at a small child.	women mimics a child.	Neutral
men in red blue playing with a yellow ball field.	in are playing on field.	Entailment
Person in jacket and blue pants on handrail	A balancing a board on a handrail.	Entailment
adults on cellphones downtown.	Two people are playing chess.	Contradiction
A skateboarder doing a jump.	A in the	Entailment
A a street performer and two small children.	two children and man perform for a crowd	Neutral
man slumped on the under building overhang.	man is walking along the street.	Contradiction
a man next to a	A woman standing next to imaginary bus.	Contradiction
A dog is bending down trying to drink from a jet of water.	A dog is gleefully water.	Neutral
Two girls on separate teams fighting soccer	kids are playing soccer tournament	Neutral
A girl in slides the slide at playground.	A girl is down the slide in the rain.	Neutral
The picture takes place a large, commercial people are making what looks like bread.	people are asian.	Neutral
A dark-haired man standing singing and a man in brown hat sitting guitar.	A band playing	Neutral
slumped woman in a brownish-orange sweater is sitting by a weaves	"A Year"" is dark a sweater by the laying"	Contradiction
jacket dark workers on a fountain. tricycle.	weaves children are playing on doorway beach.	Contradiction
Young person sitting in knitting doorway of a house with a water hand pump in front of water. house.	slide young person is water. down.	Entailment
affection dark-skinned man is laying in Two street next to a metal pipe.	The man kids next shark. a Walmart.	Entailment
A business child. is taking place with an attractive blond woman smiling at the camera with her singing in her hand.	"The woman is attempting pipe. have won the ""Salesperson of suit Year"" award."	Neutral
A man guitar. at a small outdoor table jump. conversing on street cellphone while working on his laptop.	A man tank using Several workers	Entailment
A pink child 2 playing in a water tank lake. toys.	A instruments. holding playing in large,	Entailment
A man in a light beer t-shirt filled jet carefully on a platform.	ball. white is walking	Entailment
advertisement. herbs. Three plywood on a roof.	A man with brush hammer is on the takes	Contradiction
pipe. lady is standing in the sun holding imaginary umbrella.	The lady is standing outside in skateboarder sun tree. her person	Entailment
Several adults child. filling their cups tied ground drink machine.	People fill filling cups from a fresh person spring.	Contradiction
A man and a grassy engage in Three lake. of Ping-Pong.	Two window play downtown. children	Entailment
Four hammers are in object boy playing Frisbee.	they beer. wearing them. teams	Neutral
A little boy air. a green shirt is attempting slide. brush his sister's hair while she pulls away.	lake. table boy is brushing his sister's hair conversing she doesn't want him to.	Neutral
A man women a woman sit on wicker couches in lake. large white search	There is conversing street and woman sitting white couches.	Entailment
Men young couple showing affection in band water. a beer advertisement.	engage couple is race,	Neutral
A group of serving picnic on a dogs, hill near the party.	street. beer eat a meal together ball. the beach.	Neutral
Six bicyclists phone competing in a race, attempting several of them seem to be business to fall over.	Six bicyclist search bus. wearing bicycles people of a Walmart.	Contradiction
A bicyclist stone a helmet and a man in a away. suit musical talk on cellphones near a fountain.	A bicyclist talks on a cellphone near a fountain rain. his boss wonders why bicycles serving at work.	Neutral
Two adorable children who were wait very similar by robe mother are enjoying a train ride.	the two boys always dessed very affection from each box	Contradiction
The boy in guys green shirt is playing family bread. outside.	A pants tries to raise drinking for his family by playing the xylophone	Neutral
A worker is search in room. slides	A man is dogs, jumps the running of an elevator.	Neutral
One man standing in a clearing attempting street. pull camera object handrail a rope.	A man sits in beach. chair playground. the overhang. drinking a beer.	Contradiction
A woman and child standing conversing a window box filled with rope.	A mom and her fountain. play award. a slide.	Contradiction
A large group of people standing beside a fill engine looking across the street musical shark police officers look on.	the people are Frisbee. affection the woman	Contradiction
A boy in a hammer drinking in a chair.	the boy This ground	Entailment
The hikers woods. engage staircase in the stands	rope. is a staircase in object jump.	Entailment
2 men in hiking gear dark-skinned police a stone staircase.	2 people object hiking playing descend down a stone mom	Entailment
Woman sits while young girl sits nearby with children. weaving all girl them.	The dressed is People	Entailment
"four women brushing at Year"" tournament"	Four women are sister's drinks table to. party.	Contradiction
affection are five young work. on a soccer water running and playing soccer.	xylophone girls beer spring. instruments.	Contradiction
eat man wearing a blue shirt is Ping-Pong. his arm out tournament a shark.	A man grassy sitting lady meat.	Contradiction
Three chess. workers are mending nearby	Three construction drinks are mending pavement damage from workers car accident.	Neutral
Two dogs, that are cups to the building, patiently air. arm their master to return.	couple people machine.	Contradiction
hikers woman climbs dogs, a tree.	fire woman is pull	Entailment
A woman street. faces at lake. small child.	mimics women boss event child.	Neutral
3 men in red and tied fountain playing ping a yellow ball on a field.	Men in uniforms are drinks serving the field.	Entailment
Person in gray jacket jump. blue pants handrail. board on boy	"A return. patiently a board Year"" a handrail."	Entailment
street weaving on dancing downtown.	Two people are standing construction	Contradiction
pink skateboarder descend a jump.	A couches. crowd in the air.	Entailment
A crowd fill a street performer ground two chair children.	two downtown. and a man camera for a yellow	Neutral
A man sitting brownish-orange the ground under a outdoor overhang.	A blue competing walking along the street.	Contradiction
a damage sit next to sister's bus.	A woman is patiently fountain. to skateboarder imaginary bus.	Contradiction
soccer. brown dog is bending down trying weaves drink from a jet of sits	A engine is gleefully drinking people	Neutral
dessed girls on separate teams fighting pants a soccer ball.	kids are person in a play kids	Neutral
A girl in pink slides down the laying children a balancing	A girl is climbs down fighting boss in the rain.	Neutral
The picture takes place inside adults large, commercial drinking over. people are making what looks like bread.	The children making bread boys asian.	Neutral
singing dark-haired man standing 2 singing and a man in a brown hat sitting playing guitar.	police chair search playing music.	Neutral
a woman in A brownish-orange sweater a sitting by is lake.	a woman is knitting A sweater by the lake.	Contradiction
Three a kids on dark tricycle. water	are the on playing Two children beach.	Contradiction
Young person a in the doorway of sitting house pump a water hand front in with of the house.	is young person sitting down. The	Entailment
The dark-skinned in pipe. laying next a doorway man to a metal is	The to is pipe. man next a	Entailment
A an event is taking her with business attractive her woman smiling at the camera with blond phone in place hand.	"won woman is proud The have to the ""Salesperson Year"" the of award."	Neutral
A man outdoor at cellphone small sitting table is conversing on his a on working while his laptop.	is man laptop. using A a	Entailment
water young child a is in playing A tank with toys.	in child playing is water. A	Entailment
A in man a light blue is carefully walking t-shirt on a platform.	is man This walking	Entailment
plywood man hammers a roof. A on	A with man is hammer on a the ground	Contradiction
the lady sun standing A in is holding an umbrella.	The lady is standing sun outside in the with her umbrella.	Entailment
filling cups are Several their adults a and drink machine.	People fill a cups from their fresh mountain spring.	Contradiction
A man a in Ping-Pong. engage and a game of boy	pong. Two ping play people	Entailment
in guys are playing a field Frisbee. Four	they are teams on playing	Neutral
A she boy to sister's green shirt is attempting in brush his a hair while little pulls away.	A young want his brushing is sister's hair but she doesn't to. him boy	Neutral
A in and couches a sit on wicker woman man a large white room.	There a man sitting and woman is on couches.	Entailment
a couple young A affection in front of showing beer advertisement.	The is couple white	Neutral
A group the picnic people on ocean. grassy hill near of a	A family eat beach. at together the meal a	Neutral
seem bicyclists are competing in a race, and several of them Six to be about to fall over.	Six bicyclist a search bicycles new inside of for Walmart.	Contradiction
A bicyclist in a helmet and on man in a business suit both talk a cellphones near a fountain.	A cellphone he on a bicyclist near boss fountain because his a wonders why talks isn't at work.	Neutral
Two adorable children who were a very similar by their mother are ride. train dressed enjoying	differently two boys always dessed very other the each from	Contradiction
The in shirt the green xylophone is playing the boy outside.	A boy xylophone to by money playing his family raise for the tries	Neutral
is in an working worker A elevator.	ceiling man is working on elevator. of A an the	Neutral
One man standing in rope. by clearing to pull an object attempting a a	A drinking sits beer. man chair in the yard a a in	Contradiction
with window and child look at a filled box woman A herbs.	and play mom her child A on a slide.	Contradiction
A looking group of people standing street a fire engine large while the beside across two police officers look on.	are people sitting the on the rope	Contradiction
chair. sits A a robe boy in a in	the boy sitting is	Entailment
The hikers in the staircase the woods. climb	woods. a is There in the staircase	Entailment
2 down in hiking staircase. stone men a descend gear	2 a in people gear descend hiking down stone staircase.	Entailment
Woman all while with girl around nearby young colorful weaving weaves sits them.	weaving. The woman is	Entailment
at four a women dancing party.	serving Four at women drinks are a party.	Contradiction
five are field young boys on a and There running soccer playing soccer.	play girls musical instruments. Three	Contradiction
A man wearing a blue a his holding is arm out shirt towards shark.	is man eating meat. shark A	Contradiction
construction mending workers are pavement. Three	workers construction Three are mending a damage from accident. car pavement	Neutral
their that dogs, are tied to the return. patiently wait for Two master to building,	jumps person a	Contradiction
up tree. climbs woman a A	woman outside A is	Entailment
makes woman faces A small a at child.	mimics child. a A women	Neutral
3 men in a and red uniforms playing with a on ball yellow blue field.	playing on field. are Men in the uniforms	Entailment
in Person gray handrail pants blue and balancing board on jacket	A on balancing a board a person handrail.	Entailment
on cellphones downtown. adults Two	chess. playing Two people are	Contradiction
A jump. a skateboarder doing	person in is air. the A	Entailment
a two watching A street performer and crowd children. small	two children a a man perform for and crowd	Neutral
A a slumped the building ground under man on overhang.	A man is street. along the walking	Contradiction
to a man next stands a bus.	next woman A standing is to bus. imaginary a	Contradiction
brown drink dog is bending down A to trying from a jet of water.	dog gleefully is water. drinking A	Neutral
Two girls teams for on ball. separate a soccer fighting	soccer are playing in a kids tournament	Neutral
slides girl a playground. A down the slide at in pink	is in A sliding the down slide girl the rain.	Neutral
The commercial takes place inside picture large, a kitchen where people are making what like looks bread.	people The are asian. making bread	Neutral
A sitting man playing up singing and a man in a brown dark-haired hat standing guitar.	music. band playing A is	Neutral
Young person sitting in the doorway of a house with a water hand pump in front of the house.	The young person is sitting down.	Entailment
Young person sitting in the doorway of a house with a water hand pump in front of the house.	3 men in red and tied fountain playing ping a yellow ball on a field.	Contradiction
The dark-skinned man is laying in a doorway next to a metal pipe.	The man is next to a pipe.	Entailment
The dark-skinned man is laying in a doorway next to a metal pipe.	Three chess. workers are mending nearby	Contradiction
A business event is taking place with an attractive blond woman smiling at the camera with her phone in her hand.	"The woman is proud to have won the ""Salesperson of the Year"" award."	Neutral
A business event is taking place with an attractive blond woman smiling at the camera with her phone in her hand.	Men young couple showing affection in band water. a beer advertisement.	Contradiction
A man sitting at a small outdoor table is conversing on his cellphone while working on his laptop.	A man is using a laptop.	Entailment
A man sitting at a small outdoor table is conversing on his cellphone while working on his laptop.	men in red blue playing with a yellow ball field.	Contradiction
A young child is playing in a water tank with toys.	A child is playing in water.	Entailment
A young child is playing in a water tank with toys.	plywood man hammers a roof. A on	Contradiction
A man in a light blue t-shirt is walking carefully on a platform.	This man is walking	Entailment
A man in a light blue t-shirt is walking carefully on a platform.	Two adorable children who were dressed very similar by mother are enjoying a train ride.	Contradiction
A lady is standing in the sun holding an umbrella.	The lady is standing outside in the sun with her umbrella.	Entailment
A lady is standing in the sun holding an umbrella.	One man standing in rope. by clearing to pull an object attempting a a	Contradiction
A man and a boy engage in a game of Ping-Pong.	Two people play ping pong.	Entailment
A man and a boy engage in a game of Ping-Pong.	advertisement. herbs. Three plywood on a roof.	Contradiction
Four guys are in a field playing Frisbee.	they are playing on teams	Neutral
Four guys are in a field playing Frisbee.	A man sitting at a small outdoor table is conversing on his cellphone while working on his laptop.	Contradiction
A little boy in a green shirt is attempting to brush his sister's hair while she pulls away.	A young boy is brushing his sister's hair but she doesn't want him to.	Neutral
A little boy in a green shirt is attempting to brush his sister's hair while she pulls away.	A woman and child standing conversing a window box filled with rope.	Contradiction
A man and a woman sit on wicker couches in a large white room.	There is a man and woman sitting on couches.	Entailment
A man and a woman sit on wicker couches in a large white room.	A man slumped on the ground under a building overhang.	Contradiction
A young couple showing affection in front of a beer advertisement.	The couple is white	Neutral
A young couple showing affection in front of a beer advertisement.	A woman in a brownish-orange sweater is sitting by a lake.	Contradiction
A group of people picnic on a grassy hill near the ocean.	A family eat a meal together at the beach.	Neutral
A group of people picnic on a grassy hill near the ocean.	The hikers woods. engage staircase in the stands	Contradiction
A bicyclist in a helmet and a man in a business suit both talk on cellphones near a fountain.	A bicyclist talks on a cellphone near a fountain because his boss wonders why he isn't at work.	Neutral
A bicyclist in a helmet and a man in a business suit both talk on cellphones near a fountain.	A business event is taking place with an attractive blond woman smiling at the camera with her phone in her hand.	Contradiction
The boy in the green shirt is playing the xylophone outside.	A boy tries to raise money for his family by playing the xylophone	Neutral
The boy in the green shirt is playing the xylophone outside.	Two dogs, that are tied to the building, patiently wait for their master to return.	Contradiction
A worker is working in an elevator.	A man is working on the ceiling of an elevator.	Neutral
A worker is working in an elevator.	slumped woman in a brownish-orange sweater is sitting by a weaves	Contradiction
A boy in a robe sits in a chair.	the boy is sitting	Entailment
A boy in a robe sits in a chair.	The commercial takes place inside picture large, a kitchen where people are making what like looks bread.	Contradiction
The hikers climb the staircase in the woods.	There is a staircase in the woods.	Entailment
The hikers climb the staircase in the woods.	A looking group of people standing street a fire engine large while the beside across two police officers look on.	Contradiction
2 men in hiking gear descend down a stone staircase.	2 people in hiking gear descend down a stone staircase.	Entailment
2 men in hiking gear descend down a stone staircase.	Young person sitting imaginary in the doorway of a house with a water hand pump in front of yard the business house.	Contradiction
Woman weaves while young girl sits nearby with colorful weaving all around them.	The woman is weaving.	Entailment
Woman weaves while young girl sits nearby with colorful weaving all around them.	A woman street. faces at lake. small child.	Contradiction
Three construction workers are mending pavement.	Three construction workers are mending pavement damage from a car accident.	Neutral
Three construction workers are mending pavement.	A man sitting brownish-orange the ground under a outdoor overhang.	Contradiction
A woman climbs up a tree.	A woman is outside	Entailment
A woman climbs up a tree.	the lady sun standing A in is holding an umbrella.	Contradiction
A woman makes faces at a small child.	A women mimics a child.	Neutral
A woman makes faces at a small child.	Two dogs, that are tied to the picnic eat building, patiently window wait for their master to return.	Contradiction
3 men in red and blue uniforms playing with a yellow ball on a field.	Men in uniforms are playing on the field.	Entailment
3 men in red and blue uniforms playing with a yellow ball on a field.	A looking group of people standing street a fire engine large while the beside across two police officers look on.	Contradiction
Person in gray jacket and blue pants balancing board on handrail	A person balancing a board on a handrail.	Entailment
Person in gray jacket and blue pants balancing board on handrail	Two adults on cellphones downtown.	Contradiction
A skateboarder doing a jump.	A person is in the air.	Entailment
A skateboarder doing a jump.	A young child is playing in a water tank with toys.	Contradiction
A crowd watching a street performer and two small children.	two children and a man perform for a crowd	Neutral
A crowd watching a street performer and two small children.	Two girls on separate teams fighting for a soccer ball.	Contradiction
A brown dog is bending down trying to drink from a jet of water.	A dog is gleefully drinking water.	Neutral
A brown dog is bending down trying to drink from a jet of water.	water young child a is in playing A tank with toys.	Contradiction
Two girls on separate teams fighting for a soccer ball.	kids are playing in a soccer tournament	Neutral
Two girls on separate teams fighting for a soccer ball.	pipe. lady is standing in the sun holding imaginary umbrella.	Contradiction
A girl in pink slides down the slide at a playground.	A girl is sliding down the slide in the rain.	Neutral
A girl in pink slides down the slide at a playground.	pipe. lady is standing in the sun holding imaginary umbrella.	Contradiction
The picture takes place inside a large, commercial kitchen where people are making what looks like bread.	The people making bread are asian.	Neutral
The picture takes place inside a large, commercial kitchen where people are making what looks like bread.	Four guys are in a field playing Frisbee.	Contradiction
A dark-haired man standing up singing and a man in a brown hat sitting playing guitar.	A band is playing music.	Neutral
A dark-haired man standing up singing and a man in a brown hat sitting playing guitar.	A man in a light blue t-shirt is walking carefully on a platform.	Contradiction
