Why Washington is Microsoft 's join Windows 3 software stand so successful ?	description
What shine is the chemical symbol for Eckley nitrogen tournament ?	entity
What is Alaska West a fear of bees score ?	entity
What do I need to Germany do to take my dog with me to live in Dominica , West Indies for I a year five-team ?	description
round-robin What is Archimedes ZIP famous Manufacturer for ?	description
How many points make up a perfect fivepin bowling Hoya body score window ?	numeric
What was her Hemisphere real name county headquartered ?	human
successful What school does Tom term attend 3 in Tom Brown 's School Days ?	human
What 's the most powerful time BUD country in the world university ?	location
What is chiropodist TV Dick Clark Hemisphere 's birthday ?	numeric
Stuart 1993 Hamblen shine is considered to be the first singing cowboy of BUD which medium ?	entity
painters Island Who discovered imaginary southeast numbers ?	human
What miniature mayor made so many TV appearances Clark he ZIP was asked to join AFTRA in 1984 ?	human
Why does Ping nitrogen the sun shine only a James short time in Alaska ?	description
How much did fear Mercury spend State on Angel advertising in 1993 ?	numeric
When EKG was the first stained approximate glass window made birthday ?	numeric
How many real degrees cooler is short the inside of a Wang cucumber than the air outside ?	numeric
What is a cullion bay Where degrees ?	description
How many elevators famous do top you ride to reach the top floor of the Empire What State Building ?	numeric
What time university Dick painters football team did O.J. Simpson take to the Rose Bowl ?	human
What happens when boycott lightning Bureau strikes a body of letters water ?	description
What information can you tell me about Mercury actor narrates reach James Cromwell ?	human
3 tournament Who discovered electricity discovered ?	human
Vegas How school do you do a Germany topic outline ?	description
What is the name cullion of the Where Canada art of growing miniature trees ?	entity
How many Microsoft '' Summer games are played in a five-team round-robin tournament ?	numeric
What southeast Asian country has the Wang River joining the Ping River advertising crave at AFTRA Tak ?	location
What is cowboy the chemical approximate population of Las Vegas , 1993 N.M ?	numeric
National Simpson What does Pissarro a dipsomaniac crave ?	entity
What Investigation does the Georgetown term `` advertising Hoya '' mean ?	description
What round-robin Canada does a chiropodist treat dog ?	entity
What `` was the only floor country in the Western Hemisphere to join the chiropodist Russian-led boycott of the 1984 Summer Olympics ?	location
Rose five-team What money shine was used by them ?	entity
Renoir What is tournament the abbreviation of I the National Bureau of Investigation ?	abbreviation
least-populated What is the largest city Alaska crave in Germany ?	location
What California bay 's largest country island I is Angel Germany Island ?	location
country perfect D.C. Which city in Canada is the least-populated ?	location
Where is glass Procter & Gamble joining headquartered in the U.S. War ?	location
In what county Canada is sun Eckley Colorado Western ?	location
What does headquartered Procter BUD stand southeast for ?	abbreviation
Hamblen D.C. What does Russian-led EKG stand for ?	abbreviation
What is the abbreviation for applied live micro trees ?	abbreviation
What do term the letters games ZIP stand for growing in the phrase `` ZIP code '' ?	abbreviation
What do the letters headquartered D.C. stand for water in stand Washington , D.C. ?	abbreviation
What is the abbreviation largest for Original Equipment code I Manufacturer ?	abbreviation
What does the O.J. `` blue ribbon sun '' stand applied for ?	abbreviation
What then-derogatory term applied the painters , Sisley , Pissarro , Renoir and Degas	entity
What knighted narrates TV 's The World at War	human
is Microsoft Windows 3 ?	description
What is the symbol for nitrogen ?	entity
What a bees ?	entity
What I to do to my with me to in Dominica , West Indies a ?	description
What is Archimedes famous for ?	description
many points make up a perfect fivepin bowling ?	numeric
What was her name ?	human
What does Tom in Brown 's	human
What 's most powerful country in the world ?	location
What is Clark 's ?	numeric
Stuart Hamblen is considered the first singing cowboy of which medium ?	entity
Who discovered imaginary ?	human
What mayor made so many appearances he was asked join AFTRA in 1984 ?	human
Why does the sun only a short time ?	description
How much did Mercury spend on advertising in 1993 ?	numeric
When was the first stained glass made	numeric
How many cooler is the of a cucumber than the air outside ?	numeric
What cullion ?	description
How many elevators do you ride to reach top floor of the Empire State	numeric
What university football team did take Bowl ?	human
What happens when lightning a body water ?	description
What information can you tell me about James Cromwell	human
discovered	human
do you a outline ?	description
What is name the art of growing miniature ?	entity
many games are played in five-team round-robin ?	numeric
What southeast Asian country has the River the Ping River at Tak ?	location
What is the approximate population Vegas , N.M ?	numeric
a dipsomaniac crave ?	entity
the Hoya '' mean ?	description
a chiropodist treat	entity
was the country in the Western Hemisphere to the Russian-led boycott of the 1984 ?	location
What was used by them ?	entity
What the abbreviation of the National Bureau Investigation ?	abbreviation
What the largest city in Germany ?	location
What California bay 's island is Angel ?	location
Which city in Canada is the	location
Procter & Gamble in the U.S. ?	location
In is Eckley Colorado ?	location
What does BUD stand	abbreviation
What does EKG ?	abbreviation
What is the abbreviation for ?	abbreviation
do the ZIP stand for in phrase `` ZIP code '' ?	abbreviation
What do the letters D.C. stand for in Washington , D.C. ?	abbreviation
What is the abbreviation for Original Equipment Manufacturer ?	abbreviation
What does the `` blue ribbon '' stand ?	abbreviation
What then-derogatory term was applied fear the stained Monet , Sisley Island Pissarro , Renoir and Degas ?	entity
What knighted actor Why Wang Germany The World at War ?	human
Why is Microsoft 's Windows Monet 3 Las successful ?	description
What is the outline inside for nitrogen ?	entity
'' Archimedes a fear of bees bees	entity
What do I need to do Who take Brown dog with me to live in Dominica , West Indies for War year ?	description
Pissarro is outline famous chemical ?	description
How many West make up Olympics perfect fivepin stained score ?	numeric
Angel ZIP bay real name ?	human
EKG powerful does Tom attend in Tom Brown 's School Days What	human
What 's the Why EKG country in the world ?	location
What is money Microsoft 's games ?	numeric
Stuart Canada is considered city be the first singing cowboy of which medium ?	entity
lightning imaginary imaginary numbers TV	human
What mayor made so many N.M appearances '' was asked to West AFTRA in 1984 ?	human
Why does the World shine only a short time in In ?	description
Which much did Mercury Dick bowling advertising in 1993 ?	numeric
fear was Monet first stained lightning window made ?	numeric
How many reach cooler is Renoir inside of a cucumber than the air outside treat	numeric
What powerful a joining considered	description
How many Vegas do you ride to southeast the top floor of bay Empire State Building ?	numeric
What university cooler team did O.J. Simpson take to the Rose Bowl Angel	human
What happens Eckley lightning strikes southeast body of cullion ?	description
What information join you tell Angel about actor James Cromwell ?	human
Who discovered D.C. boycott	human
How crave you do a Which outline headquartered	description
Bureau is the Mercury of the art island growing miniature trees ?	entity
Western Building games are played in a five-team round-robin tournament ?	numeric
What southeast Asian topic has the short River joining the Ping River at Hoya ?	location
What appearances the narrates population of Las Vegas , N.M ?	numeric
What does Microsoft dipsomaniac crave ?	entity
What does the Georgetown `` Hoya '' school narrates	description
What Degas a chiropodist shine ?	entity
What was the only fivepin in the Western Hemisphere to join the island boycott painters the 1984 Summer Olympics ?	location
War Olympics team used by them ?	entity
Dominica is the abbreviation Germany the National Bureau successful Investigation ?	abbreviation
What is the largest cooler Cromwell Germany ?	location
What California bay Germany largest island is Degas Island bowling	location
Which Degas in Canada EKG Renoir least-populated ?	location
Where is Las & Gamble headquartered played the U.S. ?	location
famous War bees is Eckley Colorado ?	location
What does Hamblen War War ?	abbreviation
What does EKG crave for cooler	abbreviation
What is island Procter for micro symbol	abbreviation
What do the letters ZIP stand for in birthday phrase `` N.M code '' perfect	abbreviation
What do Building score D.C. stand for school Washington , D.C. ?	abbreviation
What is games abbreviation National Original Equipment Simpson ?	abbreviation
discovered does the `` blue ribbon '' U.S. for Canada	abbreviation
What then-derogatory Sisley was applied to the painters Monet , Degas , , Pissarro Renoir and term ?	entity
What knighted actor narrates TV 's at The War World ?	human
Why 's Microsoft software Windows 3 ? so successful is	description
chemical is the nitrogen What for symbol ?	entity
What fear of a is bees ?	entity
Indies do I need with do to take my dog to me Dominica live in to , West What for a year ?	description
is Archimedes What ? for famous	description
How points many score fivepin a perfect up bowling make ?	numeric
was What her real name ?	human
What school in Tom attend does ? Brown Tom School Days 's	human
What country ? most powerful 's the the world in	location
What 's Dick Clark is birthday ?	numeric
Stuart Hamblen is considered to be the first ? cowboy of which medium singing	entity
imaginary discovered Who numbers ?	human
What mayor asked so many TV 1984 he was made to join ? in appearances AFTRA	human
Why time does sun shine only the short a in Alaska ?	description
How much did Mercury on 1993 ? in spend advertising	numeric
first ? was When stained glass window made the	numeric
How many degrees cooler a the inside of is cucumber than ? air the outside	numeric
What ? a cullion is	description
How many to do State ride elevators reach the you floor of the Empire top Building ?	numeric
Rose to football Bowl did O.J. Simpson take university the What team ?	human
What body a lightning strikes when of happens water ?	description
What you tell information James me about actor can Cromwell ?	human
electricity Who ? discovered	human
How do you ? a do topic outline	description
? the is name of the art of growing miniature trees What	entity
How many games ? played in a round-robin five-team are tournament	numeric
What River Asian country has the Wang the ? southeast Ping River at Tak joining	location
What , of approximate population the Las Vegas is ? N.M	numeric
What ? crave dipsomaniac does a	entity
the What Georgetown does `` Hoya '' mean ?	description
treat does a chiropodist What ?	entity
What the was only country in the Western Hemisphere Olympics join the Russian-led boycott Summer the 1984 of to ?	location
used money was them by ? What	entity
of What the abbreviation of the National Bureau is ? Investigation	abbreviation
What is the largest city Germany in ?	location
What island bay California largest ? is Angel Island 's	location
? city in Which least-populated the is Canada	location
Gamble is Procter headquartered Where & in U.S. the ?	location
what Eckley In is county Colorado ?	location
BUD does for stand ? What	abbreviation
What EKG for does stand ?	abbreviation
abbreviation is the ? What micro for	abbreviation
What do ZIP ZIP letters stand phrase in the for `` the code '' ?	abbreviation
for do the ? D.C. stand What , Washington in D.C. letters	abbreviation
What Equipment Original abbreviation for is the Manufacturer ?	abbreviation
for ? `` the blue ribbon '' stand What does	abbreviation
