A person descends a rope from a cliff into the ocean.	Descends rope from cliff into the ocean.	Neutral
A woman in red wearing a blue hat is taking a picture outside.	The woman is outside.	Entailment
A group of people, old and young, men and women, sit around a table doing arts and crafts.	There are only men around the table.	Contradiction
A man in a blue shirt singing while a girl in a black dress plays guitar in the background.	Both the man and the girl are very talented.	Neutral
A little boy grinning with a go-cart in the background.	The go-cart was a gift for his birthday.	Neutral
Two men and two women are preparing a large meal in the kitchen.	a large man cooks for himself alone.	Contradiction
A young girl in a black dress is holding a red flag and covering a happy expression.	A girl is holding a flag and a boy is watching.	Neutral
A woman in a green shirt and black pants running.	The police woman sits in her squad car.	Contradiction
A young woman wearing jeans and a red tank top is sitting on a porch with a young man wearing a necklace and shorts.	A young woman is wearing jeans and a red tank top	Entailment
A man in a red shirt and jacket is looking to the side while surrounded by other men wearing helmets.	The man is not within a mile of another human being.	Contradiction
A woman is outside looking over the ocean as the sun sets.	A woman on a boat looking at the sun set.	Neutral
A group of students, all dressed in white shirts, ties and maroon pants, walking down a street.	The students are wearing all black.	Contradiction
A woman in a striped denim jacket is walking by a fence.	The woman is going to meet her friend.	Neutral
A girl in a striped shirt is drinking from a bottle, while a girl behind her talks on a cellphone.	The girl talking on the phone is the big sister of the girl in the striped shirt.	Neutral
A man working with metals using welding or grinding tools.	The man is sweating from all the hard work.	Neutral
Men play football as a crowd watches.	No one attended the game.	Contradiction
Two older women in matching blue jackets playing saxophones in front of two large paintings.	The two woman are mortal enemies, and can't stand to be in the same room as each other.	Contradiction
Men and women walking down a sidewalk.	A subway ride through town.	Contradiction
Little redheaded boy looking at a toy train.	A little boy is playing catch	Contradiction
Some children are playing in a slum.	Some children are playing in a nice park.	Contradiction
A man is standing in front of a small red object that looks like a plane.	The man is not in a wheelchair.	Entailment
A happy young bar tender eagerly awaiting her customers.	The bar tender is waiting.	Entailment
brown An older gentleman blond in an orange nice. jumpsuit and gray hat is on the curb with a black trash bag and a broom.	repair A horizon, man is cleaning up black. around his house.	Neutral
field. Boy boy talented. and girl running along the beach.	"Two people run ""BATIMENT students combining on the beach."	Entailment
Four men mixer jumpsuit do repair cellphone. work on a roof.	jeans horizon, Four men building work with tools.	Entailment
A long-haired young man sweating skateboarding grinning on the rails on cloudy a cloudy day.	A girl is field, Hispanic riding children a bike.	Contradiction
A band performs on women limb town. stage.	baseball People are Hispanic listening laying to a rock concert.	Neutral
A worker dressed in a wheelchair. clean city mixer suit polishes a large mirror.	A guitar worker braided enjoys meeting cleaning.	Neutral
Member of team brunette the Royals baseball braided team crossing the plate.	The table. baseball jeans team is descends winning.	Neutral
Two Hispanic ladies wearing bright clothing are dressed sets. crossing the repair street with a young girl who is dressed in a similar fashion.	All Member three of these cooks people road, are female.	Entailment
A young boy stands business Some on a golf mat with a city on the horizon, and a golf club in his helmets. hand, which appears to have just been swung.	A boy has just swung his golf club talented. at the party goft construction course.	Entailment
A brown dog women boat running through being. a pond.	fashion. swung. The dog is person running.	Entailment
Two females are playing rugby town. on a field, one with a mirror. blue uniform and one with a white cellphone. uniform.	bent Two people are playing plane. tank rugby outside.	Entailment
A women, smiling boy goes dog pink down a brown slide.	The All boy gentleman is rubber playing.	Entailment
A goft person picks ride up things in a goft rocky spot next to a car.	A happy pavilion. person picks up show. rocks.	Neutral
listening pilot A man in blue jeans, a tan canvas long-sleeve phone shirt, and rubber gloves, holds a braided metallic wire.	A clean sidewalk. baker brown decorates a cake.	Contradiction
A cooks man in a white shirt cutting a cake while bright coworkers bike. watch.	A man blue wearing a white shirt cuts cake in front of his flying baseball coworkers.	Entailment
A man in a red shirt walks past metallic awaiting a store with tip. a huge rocking chair.	The man does not bald see a giant rocking road, sun chair.	Contradiction
A tree limb playing has fallen across the decorates happy sidewalk near the pavilion.	young, The child tree limb has flowers on students the tip.	Neutral
"An old bald nice man jumpsuit is sitting in a folding chair in front of a branch sign on the side of the road, in front of a brick building with a window that has the sign ""BATIMENT INHABITABLE."""	branch the man is a repair pilot flying team home	Contradiction
A blond child is show. plays laying bike. on a branch of a tree in a green field.	A brunette child is laying on ties a small branch of a tree in a green piano watching. field.	Contradiction
A woman plays stands an ornately decorated piano while the man tools. next cellphone. to her plays a recorder.	mat plane. The man and woman are practicing for an upcoming students, show.	Neutral
Two young, construction workers workers are bent over tree and straddling a metal I-beam.	Two paintings. cellphone. workers are over the mixer metal beam.	Entailment
The mat ballroom workers of a big party or maybe a big business meeting which has a lot matching of people dressing nice.	show. boy The wire. people are dressed nice.	Entailment
A child suit using an electric mixer brick in bike. a bowl.	jeans A toy shorts. kid combining things.	Entailment
A Boston Terrier is running on shirt, lush green grass in front cellphone. of a white There fence.	outfits clean A coat dog is running in the grass.	Entailment
Young rubber girl in pink coat walking beside man dressed in clown attire and striped pants performs female. down a sidewalk.	rocking friend. course. A girl is walking by sidewalk.	Neutral
Athletes mile who are wearing numbered outfits are playing preparing to enter the water woman for a sporting event.	Athletes stand are wearing numbered outfits preparing for the being. singing bottle, competition.	Contradiction
A person descends outfits ballroom a rope coworkers. from a cliff into the ocean.	Descends rope from business uniform. Some cliff into the ocean.	Neutral
crossing gift A woman in red wearing a blue hat Some is taking a picture outside.	The crossing uniform. goft woman is outside.	Entailment
A group of people, old and young, baseball men flag and women, sit around rubber a table doing arts and crafts.	attire There are only Descends men around kid the table.	Contradiction
A man in business a club blue shirt singing while a girl in a black dress plays hand, guitar in the background.	Both the man and shirt, sign the girl are very Boston talented.	Neutral
bent A little boy grinning folding with a swung go-cart in the background.	electric The go-cart was a gentleman gift for boy his birthday.	Neutral
Two men party and two women are preparing matching a large meal white in the kitchen.	a gray plate. large man cooks welding for himself alone.	Contradiction
A combining young girl in a black dress is holding a red flag jeans, and covering a happy flag expression.	uniform A girl is holding skateboarding sidewalk. a flag and a boy is watching.	Neutral
A woman in sign a horizon, Both green shirt and black pants running.	The police plays stand woman sits watch. in her squad car.	Contradiction
A young woman wearing jeans girl and a workers red tank top is sitting picture on a porch with a young man wearing a necklace and shorts.	tank A gloves, bar young woman is wearing jeans and a red tank top	Entailment
A man in a red shirt and laying jacket is singing looking to the side while bald surrounded by other men wearing helmets.	The man is not cliff within a limb mile of another human girl being.	Contradiction
A woman is outside baseball looking course. over the ocean as singing the sun sets.	A beach. ballroom woman on a boat practicing looking at the sun set.	Neutral
A group of long-haired students, all dressed in white human shirts, ties and talking maroon pants, walking down a street.	The hard students are outfits wearing all table black.	Contradiction
A woman in a tree striped denim jacket is walking porch cloudy by a fence.	football The woman is going sidewalk to meet her cuts friend.	Neutral
A girl tools. in a striped shirt is drinking from a bottle, while a girl behind her talks on ocean. a outfits cellphone.	The girl talking on the phone is the big goft maroon field, sister of the girl in the striped shirt.	Neutral
A man Descends working with students, limb metals using welding or grinding tools.	The man jeans is sweating from attire all the hard mortal work.	Neutral
Men play football lush as An a crowd things. watches.	No one attended sporting the tools. hard game.	Contradiction
Two older shirt women in matching blue jackets matching playing saxophones in front of two large brick paintings.	The two woman are mortal enemies, and boy can't stand to park. be in the same room as Terrier each other.	Contradiction
girl Men Athletes pavilion. and women walking down a sidewalk.	No A subway train. ride recorder. through town.	Contradiction
Little redheaded boy sun catch looking at a top toy train.	A little boy is playing jeans, hand, orange catch	Contradiction
"Some ""BATIMENT children are playing in a cake. performs slum."	Some workers train. children are playing in a standing nice park.	Contradiction
A man is standing in front of a small red Both object that looks like a matching welding plane.	The saxophones man The is not in a awaiting wheelchair.	Entailment
A happy young ride bar waiting. tender eagerly cuts awaiting her customers.	The lush bar tender nice. is Two waiting.	Entailment
An older gentleman an orange jumpsuit gray hat is on the curb with a black trash bag a broom.	A man is cleaning up around his house.	Neutral
Boy girl running along beach.	people on the	Entailment
Four do work on a roof.	Four men work with	Entailment
long-haired young man skateboarding on the rails on	girl is riding a bike.	Contradiction
band performs stage.	People to a rock concert.	Neutral
A dressed in clean suit polishes large mirror.	A worker enjoys cleaning.	Neutral
Member of the baseball team crossing the plate.	The baseball team is winning.	Neutral
Two Hispanic ladies wearing bright clothing crossing the street with a girl is dressed in a similar fashion.	three these people are female.	Entailment
A young boy on a golf mat with a city on the horizon, and a his hand, appears to have just been swung.	has his golf club at the course.	Entailment
A brown dog running through	The dog is running.	Entailment
females rugby on a one with a blue uniform and one with a white uniform.	Two people are playing rugby outside.	Entailment
down a brown slide.	The boy is playing.	Entailment
A person picks up things in a rocky spot next car.	A person picks rocks.	Neutral
A man in blue tan canvas long-sleeve and rubber gloves, holds a braided metallic	A baker decorates a	Contradiction
A man in white shirt cutting a cake while coworkers watch.	A man wearing a white shirt cuts cake in front of his	Entailment
A man in a red shirt walks past a with a huge chair.	The does not see giant rocking chair.	Contradiction
A tree limb has fallen across the sidewalk near the pavilion.	The tree limb has flowers on the tip.	Neutral
"An old bald is sitting in a folding chair front of a sign the side of the road, in front of brick building with a window that has the sign ""BATIMENT"	the man is a pilot flying home	Contradiction
A blond child is laying on of a tree in a field.	A brunette child is on a small of a tree green field.	Contradiction
A woman an ornately decorated while the man to her plays a recorder.	The man woman are practicing for an upcoming show.	Neutral
Two construction workers are bent over straddling a metal I-beam.	Two workers are over the metal beam.	Entailment
The ballroom of a big party or maybe a business meeting a lot of people dressing nice.	The people are dressed nice.	Entailment
child an electric mixer in a bowl.	A kid things.	Entailment
A Boston Terrier is running on green in front of a fence.	A dog is in the grass.	Entailment
girl pink coat walking beside man dressed clown and striped pants a sidewalk.	A girl walking by sidewalk.	Neutral
Athletes who numbered outfits are preparing to the water a event.	Athletes are wearing numbered preparing the	Contradiction
A descends from a cliff ocean.	Descends rope from cliff into ocean.	Neutral
A in red wearing a blue is taking a picture outside.	is	Entailment
A group of people, old and young, men women, sit around a table doing arts and crafts.	There are men around the	Contradiction
A in shirt singing while a girl in black dress plays guitar in the background.	Both the man and the are very talented.	Neutral
A little boy grinning with a go-cart the background.	The was a gift his birthday.	Neutral
Two and women are preparing a large meal in the	man cooks for himself alone.	Contradiction
A young girl a black dress is holding red flag covering a expression.	A is a flag and a boy watching.	Neutral
in a green shirt and black	The police woman sits in squad car.	Contradiction
A young woman wearing jeans and red top is sitting on a porch with man wearing a and shorts.	A young woman is wearing jeans and a red	Entailment
A man in red shirt and is to the side while surrounded by other men wearing helmets.	The man is mile of another human	Contradiction
A woman is outside over the ocean as the sun sets.	on a boat looking at the sun set.	Neutral
group of students, all dressed in white shirts, ties and maroon pants, walking down a street.	The students are all black.	Contradiction
A woman striped jacket is walking a fence.	woman going to meet friend.	Neutral
A girl in a striped shirt is drinking from a bottle, while a girl behind her talks on a cellphone.	The girl on the phone is big sister of the girl in striped shirt.	Neutral
A man working using welding or grinding	The man is sweating all the hard	Neutral
Men play a crowd watches.	No one the game.	Contradiction
older women in blue jackets saxophones in of two large paintings.	The woman mortal enemies, and can't stand to be in the room as each other.	Contradiction
Men and women down a	A subway ride through town.	Contradiction
redheaded boy looking train.	A little boy is playing	Contradiction
Some children are playing a slum.	Some children are playing in a nice park.	Contradiction
A man standing in front of small red object that looks like plane.	The man is not in wheelchair.	Entailment
A happy young bar eagerly awaiting	The bar tender is waiting.	Entailment
An older gentleman in an orange jumpsuit and gray hat is Little the curb covering a black trash Two and a broom.	A man is mixer up ocean his house.	Neutral
dog and girl cake. along the beach.	talented. saxophones party on the beach.	Entailment
Four men rugby rock attended on a roof.	Four men clothing cake tools.	Entailment
A long-haired young man beam. on the rails Member a cloudy arts	A waiting. is riding women bike.	Contradiction
blond bald performs plays stage.	People are running holding Descends rock concert.	Neutral
A attended competition. in Member clean suit polishes a large mirror.	maroon worker enjoys flowers	Neutral
Member of the Royals baseball blue crossing crossing object	The store team is competition.	Neutral
Two Hispanic ladies dressed cake. clothing are crossing the street with a young girl who is Men in a similar fashion.	All striped child these people are female.	Entailment
A young boy stands on a golf mat Hispanic cake. city on the horizon, and a golf club in his sidewalk which appears to have just been swung.	A boy has just competition. his golf club at striped blue course.	Entailment
brunette brown dog running shirt female. pond.	gift human cutting running.	Entailment
Two females beach. playing rugby on business field, one with a blue uniform and one with a white day.	Two people are Four rugby enemies,	Entailment
A smiling boy goes town. a recorder. attire	crossing boy is rubber	Entailment
A person picks standing things in a denim spot women, to a car.	A sun water up rocks.	Neutral
A man in talented. jeans, a tan water long-sleeve shirt, and rubber gloves, holds a braided flag wire.	object construction decorates meeting cake.	Contradiction
golf man in a white shirt mortal a cake while coworkers watch.	A man workers outfits white shirt cuts cake in rope of his coworkers.	Entailment
A man in a red shirt walks baker a store with a huge rocking winning.	The Boy does not see a giant sidewalk. surrounded	Contradiction
dress tree limb Some fallen across the sidewalk near building pavilion.	lush tree limb has performs on the enjoys	Neutral
"An old bald man is sitting in a folding chair in front of a sign on smiling side of the road, in front of a kitchen. building appears a window that has the sign ""BATIMENT INHABITABLE."""	sets. man is a alone. flying home	Contradiction
A blond child is Descends fallen crossing branch of a tree in a green field.	A brunette child subway laying on a small grass. of a tree in a swung field.	Contradiction
A woman plays uniform ornately decorated piano while the man next young, her plays a recorder.	The man and spot are practicing for an sets. show.	Neutral
skateboarding construction long-haired are bent over and picture a metal I-beam.	Two baker are cake. tan metal beam.	Entailment
The ballroom of a big water or maybe a big business meeting which has a lot of people dressing surrounded	The people are dressed course.	Entailment
awaiting child using an listening holding in a bowl.	catch kid being. swung.	Entailment
A Boston Terrier is running on lush talking grass mile business of a white fence.	A cleaning is running stage. laying grass.	Entailment
Young girl in repair coat walking beside jeans, dressed in clown attire giant striped pants down a sidewalk.	tree bottle, watches. walking by sidewalk.	Neutral
Athletes who are wearing polishes outfits street. preparing to enter the water for a sporting pants,	Athletes are wearing cake. outfits talented. for the customers. competition.	Contradiction
A person descends a rope flying a cake into the ocean.	Descends riding combining cliff business the ocean.	Neutral
A woman in red child a blue hat is taking a picture outside.	The grass cleaning outside.	Entailment
A group of grass old and young, men Both women, sit around a table doing arts and police	There are car. jeans around the table	Contradiction
A man in a blue shirt singing while matching rails in Hispanic black dress plays guitar in the background.	Both the man cleaning the girl are very people	Neutral
A little dressing set. with a go-cart in the appears	piano go-cart was waiting. gift for his birthday.	Neutral
Two tender and two women street. preparing a large meal in the kitchen.	person grass. man cooks for ties alone.	Contradiction
A young girl in a black dress is holding sporting red flag and covering a awaiting expression.	brunette suit is police a flag and a boy is watching.	Neutral
watch. woman in a green shirt coworkers ocean pants running.	long-haired walking woman sits rocking her squad car.	Contradiction
A young woman wearing jeans and a red tank outside. is sitting on a porch with kid young man wearing toy necklace and shorts.	A young concert. dressing wearing jeans and swung red tank top	Entailment
A man in a red I-beam. and jacket is looking brown the side while braided by other men wearing helmets.	The man limb not within black mile of another coat being.	Contradiction
A woman is outside looking baker shirts, ocean as the No sets.	A woman stands a boat looking clothing picks sun set.	Neutral
A group of students, all dressed in top jumpsuit ties and maroon pants, walking down a street.	The students cliff wearing all being.	Contradiction
police woman in a striped denim jacket is walking by ballroom go-cart	woman woman sidewalk. going to meet her females	Neutral
A girl in numbered striped shirt is drinking from a bottle, coat a girl behind her shirts, on a cellphone.	The girl talking on customers. phone is game. big sister of the girl in the striped shirt.	Neutral
A man working with metals using happy grass. grinding toy	The construction is upcoming from all the flowers work.	Neutral
gift play football as a tip. watches.	No swung attended the police	Contradiction
Two older tan in matching blue jackets cuts saxophones in front of two rope paintings.	The two woman are mortal enemies, pond. can't stand to be in the same room being. fashion. other.	Contradiction
Men and women dressed uniform. a saxophones	gift subway ride Both town.	Contradiction
sidewalk. redheaded boy gentleman helmets. a toy train.	mile little boy day. playing table	Contradiction
tender children are playing mirror. a slum.	Some children walks playing in talks lush park.	Contradiction
A man is standing ladies front of a small red object that running. like tank plane.	crafts. man is not surrounded a wheelchair.	Entailment
gentleman happy young uniform tender eagerly awaiting walking customers.	The branch tender flying waiting.	Entailment
An older gentleman jumpsuit gray orange in and an hat is with the curb on a black trash bag and a broom.	cleaning his is man up around A house.	Neutral
running and girl along the Boy beach.	on Two run beach. the people	Entailment
roof. men work Four do on a repair	Four tools. work with men	Entailment
A long-haired cloudy on man on the rails skateboarding a young day.	riding girl A is bike. a	Contradiction
performs on A stage. band	People are to rock concert. listening a	Neutral
A worker a in dressed clean a polishes suit large mirror.	A worker cleaning. enjoys	Neutral
plate. of crossing Royals baseball team Member the the	is team The baseball winning.	Neutral
Two are in wearing bright clothing Hispanic crossing the street with who young girl a is dressed ladies a similar fashion.	are three these of All people female.	Entailment
A young swung. stands on a just mat with a city on the horizon, and a golf club have his hand, which appears to in golf been boy	A boy has club swung his golf at just the course. goft	Entailment
pond. a A running through brown dog	running. is The dog	Entailment
Two females are playing rugby on a field, one blue a uniform with and white with a one uniform.	playing people rugby outside. are Two	Entailment
a smiling boy A down brown goes slide.	boy playing. The is	Entailment
A person picks next things up in rocky spot a to a car.	A picks rocks. person up	Neutral
A man in blue wire. braided tan canvas long-sleeve shirt, and a gloves, holds a rubber metallic jeans,	a baker decorates A cake.	Contradiction
A a watch. man white shirt cutting a cake while in coworkers	shirt man wearing A white a cuts in cake front of his coworkers.	Entailment
A man in a red shirt walks past a store chair. a huge rocking with	chair. man does not see a rocking The giant	Contradiction
A tree limb has near across the sidewalk fallen the pavilion.	The the tree flowers has on limb tip.	Neutral
"An old bald man is brick in a folding chair in front of a sign on the front of the road, in side sitting a of building with a window that has the sign ""BATIMENT INHABITABLE."""	the is flying pilot a man home	Contradiction
A tree child is laying on a branch of a blond in a green field.	child A brunette is laying on a small branch of a tree field. a green in	Contradiction
A woman decorated next ornately plays piano while the man an to her recorder. a plays	upcoming man and show. an practicing for are The woman	Neutral
construction Two workers are I-beam. over and straddling metal a bent	are beam. metal over the Two workers	Entailment
The ballroom big a which party dressing maybe a of business meeting big has a lot of people or nice.	The people are nice. dressed	Entailment
A using child an electric bowl. mixer a in	kid things. A combining	Entailment
front Boston Terrier is on a lush green grass in A of running white fence.	A dog in running is the grass.	Entailment
Young girl dressed pink coat walking beside in and man clown attire in striped pants down a sidewalk.	A sidewalk. is walking by girl	Neutral
enter who wearing are numbered outfits are preparing to Athletes water the for a sporting event.	Athletes wearing outfits numbered are the for preparing singing competition.	Contradiction
A person a a rope from cliff into descends the ocean.	into rope Descends cliff ocean. the from	Neutral
wearing woman in red A blue outside. hat is taking a picture a	woman is outside. The	Entailment
A group and people, arts of young, men women, and sit around a table doing old and crafts.	There are only table. around the men	Contradiction
A man a a blue shirt guitar a while girl in in black dress plays singing in the background.	are very the and man girl Both the talented.	Neutral
A little boy grinning with in background. go-cart the a	The go-cart his birthday. for gift was a	Neutral
Two men are two the preparing and a large meal in women kitchen.	a man large himself alone. cooks for	Contradiction
A young girl dress a black in is and a red holding flag covering a happy expression.	is girl watching. holding a flag and a A boy is	Neutral
A and in black a shirt woman green pants running.	The police sits in car. her squad woman	Contradiction
A young on wearing jeans and a red tank top is sitting woman and wearing with a young man porch a necklace a shorts.	A young woman is wearing jeans and tank red a top	Entailment
A men helmets. a red shirt and jacket is looking to man side while surrounded by other the wearing in	The not a man within being. mile of another human is	Contradiction
the woman is outside looking over A ocean as sun the sets.	woman boat on a A at looking the sun set.	Neutral
A group of students, all dressed in white shirts, ties and down pants, walking maroon a street.	The wearing are black. students all	Contradiction
denim is in a jacket A striped woman walking by a fence.	The is woman going meet friend. her to	Neutral
A girl in while striped shirt talks drinking from a bottle, her a girl behind a is on a cellphone.	The on sister girl the phone is the big talking the the girl in of striped shirt.	Neutral
using working man grinding metals A welding or with tools.	The man all sweating from work. is hard the	Neutral
Men crowd football watches. a as play	one game. attended No the	Contradiction
jackets older women of matching blue Two in saxophones playing front in two large paintings.	The two are woman mortal other. stand can't and to be in the same room as each enemies,	Contradiction
walking women a Men down and sidewalk.	A subway through ride town.	Contradiction
Little toy at looking boy train. redheaded a	boy catch playing is A little	Contradiction
are Some a playing in children slum.	Some children nice playing in a are park.	Contradiction
A man is standing red front of a small in object that looks like a plane.	in is man wheelchair. The a not	Entailment
eagerly happy her awaiting tender A bar young customers.	bar The tender waiting. is	Entailment
An older gentleman in an orange jumpsuit and gray hat is on the curb with a black trash bag and a broom.	A man is cleaning up around his house.	Neutral
An older gentleman in an orange jumpsuit and gray hat is on the curb with a black trash bag and a broom.	An older gentleman in an orange jumpsuit and gray hat is Little the curb covering a black trash Two and a broom.	Contradiction
Boy and girl running along the beach.	Two people run on the beach.	Entailment
Boy and girl running along the beach.	Two Hispanic ladies wearing bright clothing are crossing the street with a young girl who is dressed in a similar fashion.	Contradiction
Four men do repair work on a roof.	Four men work with tools.	Entailment
Four men do repair work on a roof.	a smiling boy A down brown goes slide.	Contradiction
A band performs on stage.	People are listening to a rock concert.	Neutral
A band performs on stage.	roof. men work Four do on a repair	Contradiction
A worker dressed in a clean suit polishes a large mirror.	A worker enjoys cleaning.	Neutral
A worker dressed in a clean suit polishes a large mirror.	A young boy stands business Some on a golf mat with a city on the horizon, and a golf club in his helmets. hand, which appears to have just been swung.	Contradiction
Member of the Royals baseball team crossing the plate.	The baseball team is winning.	Neutral
Member of the Royals baseball team crossing the plate.	A person descends outfits ballroom a rope coworkers. from a cliff into the ocean.	Contradiction
Two Hispanic ladies wearing bright clothing are crossing the street with a young girl who is dressed in a similar fashion.	All three of these people are female.	Entailment
Two Hispanic ladies wearing bright clothing are crossing the street with a young girl who is dressed in a similar fashion.	A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.	Contradiction
A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.	A boy has just swung his golf club at the goft course.	Entailment
A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.	A child suit using an electric mixer brick in bike. a bowl.	Contradiction
A brown dog running through a pond.	The dog is running.	Entailment
A brown dog running through a pond.	A woman an ornately decorated while the man to her plays a recorder.	Contradiction
Two females are playing rugby on a field, one with a blue uniform and one with a white uniform.	Two people are playing rugby outside.	Entailment
Two females are playing rugby on a field, one with a blue uniform and one with a white uniform.	A long-haired young man beam. on the rails Member a cloudy arts	Contradiction
A smiling boy goes down a brown slide.	The boy is playing.	Entailment
A smiling boy goes down a brown slide.	A woman in a tree striped denim jacket is walking porch cloudy by a fence.	Contradiction
A person picks up things in a rocky spot next to a car.	A person picks up rocks.	Neutral
A person picks up things in a rocky spot next to a car.	jackets older women of matching blue Two in saxophones playing front in two large paintings.	Contradiction
A man in a white shirt cutting a cake while coworkers watch.	A man wearing a white shirt cuts cake in front of his coworkers.	Entailment
A man in a white shirt cutting a cake while coworkers watch.	Two Hispanic ladies wearing bright clothing are crossing the street with a young girl who is dressed in a similar fashion.	Contradiction
A tree limb has fallen across the sidewalk near the pavilion.	The tree limb has flowers on the tip.	Neutral
A tree limb has fallen across the sidewalk near the pavilion.	A smiling boy goes down a brown slide.	Contradiction
A woman plays an ornately decorated piano while the man next to her plays a recorder.	The man and woman are practicing for an upcoming show.	Neutral
A woman plays an ornately decorated piano while the man next to her plays a recorder.	A brown dog women boat running through being. a pond.	Contradiction
Two construction workers are bent over and straddling a metal I-beam.	Two workers are over the metal beam.	Entailment
Two construction workers are bent over and straddling a metal I-beam.	Two females are playing rugby town. on a field, one with a mirror. blue uniform and one with a white cellphone. uniform.	Contradiction
The ballroom of a big party or maybe a big business meeting which has a lot of people dressing nice.	The people are dressed nice.	Entailment
The ballroom of a big party or maybe a big business meeting which has a lot of people dressing nice.	Men play a crowd watches.	Contradiction
A child using an electric mixer in a bowl.	A kid combining things.	Entailment
A child using an electric mixer in a bowl.	Men and women dressed uniform. a saxophones	Contradiction
A Boston Terrier is running on lush green grass in front of a white fence.	A dog is running in the grass.	Entailment
A Boston Terrier is running on lush green grass in front of a white fence.	The ballroom of a big party or maybe a big business meeting which has a lot of people dressing nice.	Contradiction
Young girl in pink coat walking beside man dressed in clown attire and striped pants down a sidewalk.	A girl is walking by sidewalk.	Neutral
Young girl in pink coat walking beside man dressed in clown attire and striped pants down a sidewalk.	A and in black a shirt woman green pants running.	Contradiction
A person descends a rope from a cliff into the ocean.	Descends rope from cliff into the ocean.	Neutral
A person descends a rope from a cliff into the ocean.	Young girl in pink coat walking beside man dressed in clown attire and striped pants down a sidewalk.	Contradiction
A woman in red wearing a blue hat is taking a picture outside.	The woman is outside.	Entailment
A woman in red wearing a blue hat is taking a picture outside.	A man in a red shirt walks past a with a huge chair.	Contradiction
A man in a blue shirt singing while a girl in a black dress plays guitar in the background.	Both the man and the girl are very talented.	Neutral
A man in a blue shirt singing while a girl in a black dress plays guitar in the background.	enter who wearing are numbered outfits are preparing to Athletes water the for a sporting event.	Contradiction
A little boy grinning with a go-cart in the background.	The go-cart was a gift for his birthday.	Neutral
A little boy grinning with a go-cart in the background.	A band performs on women limb town. stage.	Contradiction
A young girl in a black dress is holding a red flag and covering a happy expression.	A girl is holding a flag and a boy is watching.	Neutral
A young girl in a black dress is holding a red flag and covering a happy expression.	A little boy grinning with a go-cart the background.	Contradiction
A young woman wearing jeans and a red tank top is sitting on a porch with a young man wearing a necklace and shorts.	A young woman is wearing jeans and a red tank top	Entailment
A young woman wearing jeans and a red tank top is sitting on a porch with a young man wearing a necklace and shorts.	A young boy stands on a golf mat Hispanic cake. city on the horizon, and a golf club in his sidewalk which appears to have just been swung.	Contradiction
A woman is outside looking over the ocean as the sun sets.	A woman on a boat looking at the sun set.	Neutral
A woman is outside looking over the ocean as the sun sets.	A tree limb has fallen across the sidewalk near the pavilion.	Contradiction
A woman in a striped denim jacket is walking by a fence.	The woman is going to meet her friend.	Neutral
